AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI Version 4.1.424.0

LAUNCHED APPLICATION DETAILS
Target Path:,./compress_cpu_omp,
Command Line Arguments:,sz3 s3d/stat_planar.1.1000E-03.field.d64 0.000001 ,
Working Directory:,/gpfs/fs1/home/ac.gwilkins/compression-energy/src/compress_decompress,
CPU Core Affinity Mask:,,

PROFILE DETAILS
CPU Details:,Family(0x17) Model(0x31)
Sampling Interval:,500 milli-seconds
Profile Start Time:,Aug-07-2024_03-22-55,
Profile Duration:,99999 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
768.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
770.,socket1-package-power,Power,W,Socket1-Average Package Power reported in Watts.
772.,core0-power,Power,W,Core0-Average Power reported in Watts.
774.,core1-power,Power,W,Core1-Average Power reported in Watts.
776.,core2-power,Power,W,Core2-Average Power reported in Watts.
778.,core3-power,Power,W,Core3-Average Power reported in Watts.
780.,core4-power,Power,W,Core4-Average Power reported in Watts.
782.,core5-power,Power,W,Core5-Average Power reported in Watts.
784.,core6-power,Power,W,Core6-Average Power reported in Watts.
786.,core7-power,Power,W,Core7-Average Power reported in Watts.
788.,core8-power,Power,W,Core8-Average Power reported in Watts.
790.,core9-power,Power,W,Core9-Average Power reported in Watts.
792.,core10-power,Power,W,Core10-Average Power reported in Watts.
794.,core11-power,Power,W,Core11-Average Power reported in Watts.
796.,core12-power,Power,W,Core12-Average Power reported in Watts.
798.,core13-power,Power,W,Core13-Average Power reported in Watts.
800.,core14-power,Power,W,Core14-Average Power reported in Watts.
802.,core15-power,Power,W,Core15-Average Power reported in Watts.
804.,core16-power,Power,W,Core16-Average Power reported in Watts.
806.,core17-power,Power,W,Core17-Average Power reported in Watts.
808.,core18-power,Power,W,Core18-Average Power reported in Watts.
810.,core19-power,Power,W,Core19-Average Power reported in Watts.
812.,core20-power,Power,W,Core20-Average Power reported in Watts.
814.,core21-power,Power,W,Core21-Average Power reported in Watts.
816.,core22-power,Power,W,Core22-Average Power reported in Watts.
818.,core23-power,Power,W,Core23-Average Power reported in Watts.
820.,core24-power,Power,W,Core24-Average Power reported in Watts.
822.,core25-power,Power,W,Core25-Average Power reported in Watts.
824.,core26-power,Power,W,Core26-Average Power reported in Watts.
826.,core27-power,Power,W,Core27-Average Power reported in Watts.
828.,core28-power,Power,W,Core28-Average Power reported in Watts.
830.,core29-power,Power,W,Core29-Average Power reported in Watts.
832.,core30-power,Power,W,Core30-Average Power reported in Watts.
834.,core31-power,Power,W,Core31-Average Power reported in Watts.
836.,core32-power,Power,W,Core32-Average Power reported in Watts.
838.,core33-power,Power,W,Core33-Average Power reported in Watts.
840.,core34-power,Power,W,Core34-Average Power reported in Watts.
842.,core35-power,Power,W,Core35-Average Power reported in Watts.
844.,core36-power,Power,W,Core36-Average Power reported in Watts.
